31073,23067,Location 258,tank,270.370000000000000,215.270000000000010,gas usage,272,m3,2016-02-22 16:41:04.000,43,Gas station
10860,14878,Location 285,pipe,46.590000000000003,316.060000000000000,air pressure,55,hPa,2012-07-07 10:40:28.000,78,Mine
19723,4327,Location 257,tank,14.740000000000000,173.479999999999990,gas left in tank in percent,79,%,2013-08-21 02:58:43.000,38,Gas station
16449,3332,Location 173,manhole,293.630000000000000,93.299999999999997,water level,138,m,2010-02-26 03:20:51.000,15,Private house
25871,21898,Location 108,pipe,195.050000000000010,284.269999999999980,water usage,125,m3,2016-05-14 01:31:34.000,59,Private house
27008,9445,Location 136,pipe,195.569999999999990,227.759999999999990,methane level,207,m3,2008-04-15 21:46:25.000,18,Mine
22561,28207,Location 147,tank,120.760000000000010,132.440000000000000,gas usage,151,m3,2007-07-04 23:24:42.000,69,Gas station
14893,26703,Location 184,pipe,99.590000000000003,294.959999999999980,methane level,69,m3,2016-08-02 03:16:15.000,76,Mine
23567,17482,Location 120,pipe,51.689999999999998,188.340000000000000,air pressure,151,hPa,2018-04-23 00:36:00.000,20,Mine
23320,19596,Location 156,pipe,139.810000000000000,263.180000000000010,methane level,166,m3,2011-07-09 01:40:05.000,17,Mine
24692,16655,Location 47,pipe,122.450000000000000,241.289999999999990,water usage,110,m3,2018-05-25 08:40:30.000,62,Private house
8379,2223,Location 101,manhole,70.780000000000001,262.160000000000030,water level,131,m,2016-06-01 02:04:52.000,46,Private house
12475,21010,Location 160,tank,324.800000000000010,101.770000000000000,gas usage,229,m3,2012-08-07 20:15:16.000,80,Gas station
20304,3807,Location 163,tank,133.370000000000000,117.050000000000000,gas left in tank in percent,28,%,2011-09-25 15:56:45.000,81,Gas station
14680,25151,Location 44,pipe,63.130000000000003,227.449999999999990,air pressure,75,hPa,2017-08-20 11:56:00.000,19,Mine
18481,14307,Location 208,pipe,239.400000000000010,316.509999999999990,water usage,81,m3,2016-08-21 01:53:59.000,59,Private house
19522,21246,Location 7,tank,221.960000000000010,91.980000000000004,gas left in tank in percent,68,%,2003-03-15 15:46:20.000,44,Gas station
7285,19695,Location 164,tank,168.060000000000000,22.079999999999998,gas usage,298,m3,2000-04-08 02:16:48.000,62,Gas station
180,16799,Location 205,home,34.659999999999997,143.500000000000000,humidity level,20,g/m3,2000-08-11 07:46:27.000,28,Private house
16584,23470,Location 268,pipe,26.680000000000000,13.940000000000000,air pressure,176,hPa,2007-03-06 08:25:04.000,79,Mine
2597,9483,Location 271,home,212.090000000000000,256.560000000000000,humidity level,102,g/m3,2017-08-26 16:47:02.000,2,Private house
24203,144,Location 268,manhole,64.420000000000002,281.720000000000030,water level,182,m,2005-08-07 02:32:40.000,12,Private house
8837,4014,Location 144,pipe,32.759999999999998,196.940000000000000,methane level,94,m3,2011-07-07 21:49:40.000,57,Mine
32300,4950,Location 82,tank,74.510000000000005,155.520000000000010,gas usage,246,m3,2017-11-11 23:49:47.000,53,Gas station
25530,8607,Location 257,pipe,180.930000000000010,245.740000000000010,water usage,264,m3,2005-04-17 11:00:44.000,2,Private house
1736,25051,Location 141,tank,95.000000000000000,188.569999999999990,gas usage,27,m3,2012-04-01 20:51:07.000,36,Gas station
11354,30482,Location 294,pipe,17.210000000000001,293.240000000000010,air pressure,284,hPa,2003-05-26 00:04:54.000,96,Mine
20223,25893,Location 274,tank,22.129999999999999,251.789999999999990,gas usage,167,m3,2000-08-13 20:38:25.000,27,Gas station
27562,7937,Location 114,pipe,85.150000000000006,136.680000000000010,air pressure,247,hPa,2010-09-21 14:05:28.000,46,Mine
15128,7340,Location 78,pipe,174.160000000000000,260.579999999999980,methane level,143,m3,2000-08-07 06:02:28.000,94,Mine
28888,26133,Location 88,pipe,176.759999999999990,275.190000000000000,water usage,54,m3,2010-07-09 03:48:17.000,50,Private house
9302,31721,Location 171,home,91.980000000000004,287.920000000000020,humidity level,227,g/m3,2004-04-01 18:19:30.000,48,Private house
6517,474,Location 186,pipe,155.860000000000010,37.960000000000001,air pressure,20,hPa,2000-02-10 19:06:02.000,19,Mine
1433,5666,Location 243,manhole,235.660000000000000,258.269999999999980,water level,200,m,2000-10-14 21:26:04.000,78,Private house
31542,26660,Location 21,pipe,88.239999999999995,203.199999999999990,water usage,216,m3,2013-08-24 09:13:17.000,66,Private house
10552,29813,Location 294,pipe,259.040000000000020,235.979999999999990,methane level,196,m3,2008-03-19 14:51:25.000,6,Mine
25835,24253,Location 186,pipe,323.889999999999990,62.640000000000001,air pressure,2,hPa,2001-03-16 11:24:39.000,84,Mine
21534,16932,Location 38,tank,159.699999999999990,192.150000000000010,gas left in tank in percent,4,%,2002-02-26 00:56:58.000,13,Gas station
21183,3920,Location 105,tank,46.409999999999997,21.270000000000000,gas usage,83,m3,2010-02-14 13:11:30.000,50,Gas station
10788,15136,Location 149,manhole,280.250000000000000,263.610000000000010,water level,79,m,2011-04-05 02:54:12.000,28,Private house
12722,11162,Location 16,manhole,177.560000000000000,14.750000000000000,water level,159,m,2017-10-21 07:11:39.000,24,Private house
18351,2264,Location 275,pipe,232.440000000000000,60.259999999999998,water usage,67,m3,2009-02-27 13:26:48.000,87,Private house
3669,28111,Location 106,pipe,304.949999999999990,246.840000000000000,methane level,125,m3,2009-01-08 02:31:47.000,27,Mine
19594,31043,Location 118,manhole,256.440000000000000,0.550000000000000,water level,272,m,2013-07-20 13:14:38.000,15,Private house
2757,331,Location 284,home,108.230000000000000,99.590000000000003,humidity level,59,g/m3,2014-09-27 15:39:20.000,98,Private house
21509,15404,Location 254,pipe,171.910000000000000,282.139999999999990,water usage,123,m3,2016-09-24 01:25:53.000,49,Private house
14315,8058,Location 263,tank,194.560000000000000,80.319999999999993,gas usage,295,m3,2005-07-01 17:18:30.000,44,Gas station
5711,4797,Location 75,pipe,88.299999999999997,139.960000000000010,methane level,217,m3,2008-03-06 07:00:43.000,23,Mine
11761,27913,Location 123,pipe,39.359999999999999,36.780000000000001,methane level,114,m3,2008-11-22 21:46:51.000,55,Mine
12049,7503,Location 73,home,324.829999999999980,207.599999999999990,humidity level,195,g/m3,2011-09-10 02:47:17.000,18,Private house
8,25423,Location 119,pipe,67.239999999999995,142.910000000000000,water usage,36,m3,2004-03-21 16:46:04.000,87,Private house
17739,13169,Location 62,tank,120.239999999999990,148.470000000000000,gas left in tank in percent,77,%,2015-01-16 15:47:21.000,61,Gas station
26457,20982,Location 38,tank,326.240000000000010,180.199999999999990,gas left in tank in percent,84,%,2004-04-18 17:22:33.000,33,Gas station
4212,29238,Location 26,manhole,119.090000000000000,270.970000000000030,water level,115,m,2014-04-17 23:21:25.000,89,Private house
16713,17646,Location 297,home,168.650000000000010,12.690000000000000,humidity level,66,g/m3,2006-09-07 15:58:52.000,46,Private house
30413,27844,Location 33,tank,22.969999999999999,277.079999999999980,gas usage,19,m3,2002-09-02 06:58:50.000,64,Gas station
15601,23187,Location 237,pipe,239.259999999999990,57.530000000000001,water usage,74,m3,2010-07-18 04:10:08.000,96,Private house
16645,11034,Location 272,pipe,325.480000000000020,254.160000000000000,water usage,201,m3,2012-05-20 05:04:18.000,59,Private house
21469,22045,Location 20,pipe,42.880000000000003,61.369999999999997,air pressure,6,hPa,2011-09-09 03:08:15.000,54,Mine
7955,25378,Location 292,pipe,174.590000000000000,8.500000000000000,methane level,15,m3,2007-05-07 11:09:35.000,47,Mine
27140,31305,Location 83,pipe,256.370000000000000,227.539999999999990,methane level,202,m3,2001-03-12 15:36:41.000,42,Mine
31312,6135,Location 24,tank,281.399999999999980,212.039999999999990,gas usage,172,m3,2012-06-22 18:06:09.000,91,Gas station
12552,30790,Location 82,home,108.120000000000000,55.229999999999997,humidity level,98,g/m3,2006-09-20 05:03:35.000,47,Private house
20692,2936,Location 96,manhole,297.389999999999990,149.970000000000000,water level,6,m,2012-02-25 15:30:53.000,35,Private house
10928,32482,Location 179,pipe,300.529999999999970,246.139999999999990,methane level,16,m3,2008-02-26 04:49:55.000,52,Mine
5652,11789,Location 107,pipe,234.530000000000000,128.210000000000010,methane level,185,m3,2013-03-13 19:55:58.000,63,Mine
26275,13814,Location 258,manhole,160.389999999999990,90.870000000000005,water level,220,m,2007-11-02 10:21:05.000,93,Private house
21689,30905,Location 209,pipe,265.560000000000000,51.799999999999997,water usage,207,m3,2007-04-09 17:46:40.000,51,Private house
22374,12815,Location 102,home,147.990000000000010,277.949999999999990,humidity level,126,g/m3,2005-11-16 02:19:47.000,57,Private house
3522,23905,Location 184,tank,286.829999999999980,266.899999999999980,gas usage,283,m3,2010-10-24 23:55:07.000,63,Gas station
23193,11358,Location 36,pipe,48.060000000000002,261.069999999999990,air pressure,195,hPa,2001-04-21 19:25:57.000,7,Mine
4317,14683,Location 137,pipe,134.590000000000000,109.770000000000000,air pressure,99,hPa,2006-02-20 17:55:02.000,99,Mine
20589,2786,Location 161,manhole,41.469999999999999,127.290000000000010,water level,241,m,2004-07-26 19:12:57.000,12,Private house
18947,30266,Location 189,pipe,198.690000000000000,255.300000000000010,air pressure,109,hPa,2004-09-09 11:01:48.000,27,Mine
24169,1236,Location 82,pipe,223.539999999999990,34.009999999999998,water usage,135,m3,2002-09-23 21:24:36.000,45,Private house
16467,17625,Location 74,tank,47.859999999999999,48.700000000000003,gas left in tank in percent,7,%,2006-03-10 07:25:10.000,98,Gas station
14687,28499,Location 186,pipe,197.319999999999990,276.279999999999970,water usage,32,m3,2004-01-04 15:46:07.000,60,Private house
16944,7846,Location 55,tank,53.280000000000001,172.780000000000000,gas left in tank in percent,52,%,2000-03-26 15:11:39.000,23,Gas station
4777,32337,Location 164,tank,206.000000000000000,294.889999999999990,gas left in tank in percent,67,%,2013-08-14 16:06:35.000,73,Gas station
31390,31025,Location 294,tank,20.309999999999999,195.960000000000010,gas left in tank in percent,66,%,2010-11-03 03:16:52.000,9,Gas station
1192,1470,Location 68,pipe,189.849999999999990,14.760000000000000,methane level,284,m3,2007-10-25 16:28:50.000,30,Mine
27610,22517,Location 237,tank,142.599999999999990,42.750000000000000,gas usage,94,m3,2007-09-24 22:39:52.000,85,Gas station
6783,1779,Location 107,tank,198.000000000000000,185.550000000000010,gas left in tank in percent,76,%,2016-04-27 09:00:01.000,83,Gas station
2872,10341,Location 123,tank,254.590000000000000,174.680000000000010,gas usage,23,m3,2005-05-24 05:42:18.000,57,Gas station
20236,5728,Location 50,pipe,178.840000000000000,198.699999999999990,air pressure,126,hPa,2008-04-02 14:28:55.000,16,Mine
31298,5179,Location 96,tank,75.310000000000002,20.829999999999998,gas usage,167,m3,2005-11-15 00:22:19.000,51,Gas station
7976,25978,Location 183,home,285.519999999999980,211.110000000000010,humidity level,61,g/m3,2007-01-03 10:52:07.000,31,Private house
6414,13821,Location 15,home,23.660000000000000,259.209999999999980,humidity level,189,g/m3,2008-10-10 04:32:27.000,42,Private house
2847,31967,Location 87,home,48.119999999999997,151.310000000000000,humidity level,42,g/m3,2009-06-27 03:26:08.000,82,Private house
28128,23504,Location 286,pipe,55.509999999999998,296.259999999999990,methane level,163,m3,2018-10-22 17:53:11.000,92,Mine
9075,29388,Location 19,tank,170.389999999999990,144.550000000000010,gas left in tank in percent,19,%,2007-08-26 07:35:43.000,32,Gas station
7680,17537,Location 94,manhole,34.880000000000003,150.180000000000010,water level,272,m,2001-09-13 09:16:57.000,52,Private house
31949,10690,Location 229,manhole,59.640000000000001,175.660000000000000,water level,220,m,2018-08-09 06:25:50.000,86,Private house
29662,721,Location 253,home,72.430000000000007,51.310000000000002,humidity level,93,g/m3,2004-06-18 17:54:43.000,74,Private house
10052,25459,Location 41,tank,90.680000000000007,249.130000000000000,gas left in tank in percent,41,%,2007-06-25 17:20:15.000,65,Gas station
11876,29441,Location 285,pipe,83.840000000000003,84.260000000000005,methane level,209,m3,2003-09-07 11:02:41.000,9,Mine
1234,13299,Location 76,pipe,73.959999999999994,176.160000000000000,air pressure,292,hPa,2005-09-13 10:55:16.000,86,Mine
5531,28318,Location 55,tank,278.069999999999990,66.030000000000001,gas usage,209,m3,2009-05-19 04:45:05.000,47,Gas station
6932,8476,Location 181,manhole,307.350000000000020,248.000000000000000,water level,152,m,2011-03-17 05:28:21.000,89,Private house
4226,10895,Location 275,pipe,189.669999999999990,18.809999999999999,methane level,136,m3,2005-09-25 10:29:40.000,99,Mine
15425,31298,Location 150,tank,286.220000000000030,287.009999999999990,gas left in tank in percent,1,%,2014-10-03 06:44:39.000,86,Gas station
14379,27484,Location 53,manhole,258.870000000000000,121.140000000000000,water level,291,m,2016-09-21 01:46:26.000,26,Private house
9069,13336,Location 141,tank,140.449999999999990,300.819999999999990,gas left in tank in percent,21,%,2010-10-14 03:01:56.000,9,Gas station
9239,31681,Location 41,manhole,296.829999999999980,168.180000000000010,water level,247,m,2007-01-04 15:29:09.000,79,Private house
24575,21731,Location 175,home,200.880000000000000,230.940000000000000,humidity level,280,g/m3,2006-11-23 04:07:14.000,61,Private house
27604,4467,Location 155,home,150.580000000000010,46.390000000000001,humidity level,132,g/m3,2011-06-08 21:08:14.000,46,Private house
11377,15581,Location 100,pipe,159.190000000000000,55.289999999999999,methane level,44,m3,2011-06-22 09:24:28.000,47,Mine
6612,3121,Location 201,tank,181.660000000000000,270.290000000000020,gas usage,278,m3,2018-08-03 08:40:44.000,35,Gas station
3143,22252,Location 9,pipe,105.020000000000000,29.590000000000000,air pressure,232,hPa,2006-11-17 05:26:29.000,3,Mine
2961,15119,Location 124,tank,319.569999999999990,154.430000000000010,gas usage,46,m3,2008-02-26 00:25:38.000,96,Gas station
19794,32132,Location 258,manhole,316.970000000000030,33.399999999999999,water level,233,m,2001-08-13 16:40:19.000,66,Private house
31455,5119,Location 169,tank,219.110000000000010,204.849999999999990,gas left in tank in percent,28,%,2014-09-23 15:56:03.000,5,Gas station
18470,8154,Location 143,manhole,124.950000000000000,99.519999999999996,water level,269,m,2018-07-21 09:29:04.000,38,Private house
11408,2465,Location 256,home,265.829999999999980,77.310000000000002,humidity level,146,g/m3,2001-02-13 13:07:51.000,34,Private house
31705,29515,Location 4,tank,257.329999999999980,109.489999999999990,gas usage,27,m3,2006-10-03 12:48:36.000,43,Gas station
78,27468,Location 27,manhole,60.460000000000001,324.899999999999980,water level,70,m,2011-11-10 02:21:25.000,4,Private house
24830,15627,Location 231,tank,143.009999999999990,78.469999999999999,gas left in tank in percent,91,%,2014-06-12 17:04:12.000,55,Gas station
23989,31581,Location 49,tank,24.609999999999999,265.370000000000000,gas left in tank in percent,75,%,2003-09-04 19:03:19.000,52,Gas station
4066,18,Location 94,pipe,152.310000000000000,323.069999999999990,water usage,171,m3,2006-01-12 23:01:17.000,69,Private house
15025,10175,Location 176,tank,137.380000000000000,190.860000000000010,gas usage,69,m3,2007-08-20 10:45:48.000,70,Gas station
5637,6980,Location 118,pipe,246.870000000000000,313.949999999999990,methane level,74,m3,2016-11-07 15:40:59.000,56,Mine
14103,4284,Location 27,tank,134.380000000000000,250.250000000000000,gas usage,79,m3,2014-01-11 16:42:17.000,68,Gas station
5852,9184,Location 139,home,107.290000000000010,94.150000000000006,humidity level,156,g/m3,2010-09-24 12:15:06.000,54,Private house
2439,18947,Location 99,home,93.890000000000001,294.730000000000020,humidity level,106,g/m3,2015-01-04 06:11:37.000,45,Private house
5061,2091,Location 285,manhole,72.890000000000001,116.080000000000000,water level,246,m,2004-05-08 02:57:49.000,74,Private house
14721,505,Location 281,tank,171.250000000000000,225.740000000000010,gas left in tank in percent,96,%,2000-05-19 03:02:11.000,96,Gas station
30539,18013,Location 201,tank,98.219999999999999,101.050000000000000,gas left in tank in percent,23,%,2001-03-02 14:16:55.000,22,Gas station
25285,31556,Location 65,tank,44.600000000000001,220.710000000000010,gas usage,94,m3,2010-07-13 07:09:26.000,80,Gas station
16284,17355,Location 204,pipe,320.329999999999980,311.190000000000000,methane level,230,m3,2012-01-07 05:39:00.000,47,Mine
32240,1174,Location 174,manhole,109.640000000000000,48.049999999999997,water level,49,m,2001-03-13 08:28:01.000,26,Private house
25672,4182,Location 180,tank,113.770000000000000,266.910000000000030,gas usage,154,m3,2001-01-08 16:09:05.000,41,Gas station
27221,23223,Location 257,home,71.689999999999998,123.580000000000000,humidity level,130,g/m3,2009-08-07 19:00:33.000,8,Private house
21307,8725,Location 280,home,210.580000000000010,265.800000000000010,humidity level,251,g/m3,2013-06-13 07:55:05.000,31,Private house
13593,8406,Location 278,tank,249.259999999999990,243.180000000000010,gas left in tank in percent,32,%,2011-10-01 15:13:22.000,48,Gas station
8445,21823,Location 203,pipe,174.460000000000010,80.989999999999995,methane level,211,m3,2006-04-15 12:50:49.000,2,Mine
22931,23313,Location 167,home,254.349999999999990,282.029999999999970,humidity level,297,g/m3,2007-05-14 21:22:33.000,14,Private house
18473,15451,Location 231,home,66.340000000000003,194.490000000000010,humidity level,201,g/m3,2016-01-07 11:21:10.000,57,Private house
30434,5954,Location 39,pipe,36.259999999999998,106.160000000000000,air pressure,161,hPa,2017-08-22 18:59:52.000,67,Mine
5163,3243,Location 263,tank,229.009999999999990,271.630000000000000,gas usage,144,m3,2013-07-11 23:45:27.000,81,Gas station
14032,12300,Location 44,manhole,247.630000000000000,37.490000000000002,water level,47,m,2006-09-10 01:00:46.000,86,Private house
4927,13013,Location 177,pipe,163.490000000000010,231.840000000000000,methane level,95,m3,2000-08-13 15:05:54.000,49,Mine
25062,22054,Location 136,tank,38.289999999999999,101.000000000000000,gas left in tank in percent,18,%,2012-07-02 04:59:22.000,6,Gas station
11175,23508,Location 41,pipe,255.479999999999990,260.329999999999980,air pressure,227,hPa,2000-08-22 01:16:27.000,72,Mine
23760,19432,Location 250,pipe,49.180000000000000,50.780000000000001,air pressure,255,hPa,2009-11-26 03:03:26.000,84,Mine
12331,32286,Location 27,pipe,115.380000000000000,200.830000000000010,air pressure,145,hPa,2015-01-04 15:44:26.000,97,Mine
2804,32532,Location 11,pipe,192.139999999999990,41.829999999999998,air pressure,155,hPa,2015-01-13 23:07:24.000,54,Mine
4055,12055,Location 226,manhole,239.470000000000000,244.330000000000010,water level,289,m,2004-09-27 16:34:39.000,11,Private house
21070,27878,Location 134,pipe,315.440000000000000,12.230000000000000,air pressure,227,hPa,2017-02-10 23:53:20.000,89,Mine
31984,20662,Location 117,pipe,100.360000000000000,77.420000000000002,air pressure,95,hPa,2018-07-24 09:07:04.000,67,Mine
15502,31838,Location 105,tank,222.340000000000000,264.110000000000010,gas usage,169,m3,2016-08-07 02:24:31.000,27,Gas station
10039,25463,Location 206,pipe,29.520000000000000,43.289999999999999,air pressure,141,hPa,2010-09-23 12:56:50.000,2,Mine
29045,15052,Location 16,tank,261.089999999999970,324.829999999999980,gas usage,53,m3,2004-06-13 07:07:55.000,84,Gas station
25954,2176,Location 226,tank,0.320000000000000,168.490000000000010,gas usage,121,m3,2016-02-14 08:49:29.000,35,Gas station
1644,9886,Location 259,pipe,264.470000000000030,215.319999999999990,methane level,65,m3,2016-02-10 11:51:04.000,38,Mine
27096,23,Location 45,manhole,52.590000000000003,280.740000000000010,water level,64,m,2015-02-12 18:34:17.000,24,Private house
24423,29798,Location 147,pipe,23.280000000000001,223.930000000000010,methane level,70,m3,2006-07-12 18:35:10.000,39,Mine
24237,12356,Location 1,pipe,54.829999999999998,20.000000000000000,methane level,203,m3,2007-03-17 12:07:00.000,55,Mine
7417,31279,Location 109,home,54.990000000000002,35.810000000000002,humidity level,152,g/m3,2001-02-22 09:54:44.000,51,Private house
1245,32706,Location 219,pipe,268.329999999999980,2.040000000000000,water usage,33,m3,2012-10-27 12:45:50.000,24,Private house
21432,11522,Location 216,pipe,281.430000000000010,197.720000000000000,methane level,204,m3,2018-08-27 02:38:52.000,14,Mine
13005,4396,Location 236,pipe,81.549999999999997,315.250000000000000,water usage,232,m3,2004-11-22 14:21:23.000,49,Private house
2259,23731,Location 272,tank,291.810000000000000,214.430000000000010,gas left in tank in percent,98,%,2005-05-09 16:54:35.000,78,Gas station
19967,10853,Location 1,tank,311.160000000000030,231.440000000000000,gas left in tank in percent,24,%,2008-02-01 13:21:19.000,82,Gas station
12273,6641,Location 210,pipe,115.790000000000010,188.840000000000000,methane level,153,m3,2018-05-02 12:00:23.000,60,Mine
7188,21576,Location 255,tank,212.270000000000010,226.500000000000000,gas left in tank in percent,49,%,2014-02-24 14:12:11.000,1,Gas station
9805,29326,Location 201,pipe,267.600000000000020,302.139999999999990,water usage,22,m3,2002-06-02 23:04:03.000,57,Private house
1800,32401,Location 122,pipe,164.789999999999990,33.579999999999998,air pressure,233,hPa,2014-04-21 07:59:22.000,56,Mine
26383,28683,Location 109,pipe,313.699999999999990,130.690000000000000,water usage,69,m3,2011-01-01 17:29:55.000,96,Private house
12458,13324,Location 44,pipe,195.300000000000010,50.579999999999998,water usage,118,m3,2015-07-26 07:36:14.000,78,Private house
29934,1127,Location 195,tank,295.410000000000030,288.050000000000010,gas left in tank in percent,71,%,2003-01-07 19:11:52.000,34,Gas station
29017,11004,Location 163,home,58.600000000000001,152.470000000000000,humidity level,176,g/m3,2016-06-25 06:25:05.000,43,Private house
13572,20777,Location 270,tank,327.019999999999980,197.009999999999990,gas usage,158,m3,2015-10-01 01:19:34.000,92,Gas station
7686,15822,Location 2,pipe,213.380000000000000,280.800000000000010,methane level,141,m3,2018-07-16 15:26:15.000,4,Mine
14065,29868,Location 20,manhole,79.200000000000003,50.250000000000000,water level,230,m,2013-09-19 19:06:44.000,11,Private house
12647,6143,Location 25,tank,241.039999999999990,137.930000000000010,gas usage,160,m3,2012-05-04 20:59:09.000,18,Gas station
9779,18858,Location 143,tank,21.890000000000001,109.440000000000000,gas left in tank in percent,11,%,2015-02-05 05:40:47.000,69,Gas station
